(november,south)	618
(november,state)	923
(november,states)	773
(november,three)	741
(november,through)	604
(november,time)	1323
(november,town)	402
(november,two)	1445
(november,united)	1065
(november,university)	1011
(november,war)	979
(november,world)	1327
(november,year)	1103
(november,years)	888
(november,york)	1003
(october,age)	334
(october,american)	1283
(october,april)	1723
(october,area)	411
(october,both)	675
(october,century)	371
(october,city)	1204
(october,county)	405
(october,december)	1780
(october,early)	685
(october,film)	796
(october,first)	2432
(october,high)	559
(october,history)	961
(october,including)	687
(october,january)	1575
(october,john)	1063
(october,july)	1536
(october,june)	1584
(october,known)	718
(october,life)	803
(october,made)	834
(october,march)	1678
(october,national)	1047
(october,news)	2240
(october,north)	578
(october,november)	2371
(october,october)	7096
(october,org)	1589
(october,part)	713
(october,people)	986
(october,population)	217
(october,press)	800
(october,school)	511
(october,september)	2411
(october,south)	652
(october,state)	892
(october,states)	864
(october,three)	779
(october,through)	796
(october,time)	1478
(october,town)	416
(october,two)	1550
(october,united)	1201
(october,university)	945
(october,war)	1189
(october,world)	1566
(october,year)	1204
(october,years)	984
(october,york)	1122
(org,age)	408
(org,american)	1618
(org,april)	1878
(org,area)	628
(org,both)	825
(org,century)	602
(org,city)	1320
(org,county)	1021
(org,december)	1503
(org,early)	760
(org,film)	713
(org,first)	1848
(org,high)	1004
(org,history)	2194
(org,including)	1031
(org,january)	1559
(org,john)	1001
(org,july)	1614
(org,june)	1619
(org,known)	1029
(org,life)	886
(org,made)	709
(org,march)	1737
(org,national)	1589
(org,news)	2016
(org,north)	736
(org,november)	1439
(org,october)	1589
(org,org)	10604
(org,part)	907
(org,people)	1128
(org,population)	588
(org,press)	1209
(org,school)	906
(org,september)	1722
(org,south)	751
(org,state)	1264
(org,states)	1173
(org,three)	747
(org,through)	925
(org,time)	1345
(org,town)	441
(org,two)	1309
(org,united)	1406
(org,university)	1545
(org,war)	810
(org,world)	2106
(org,year)	981
(org,years)	925
(org,york)	840
(part,age)	473
(part,american)	913
(part,april)	886
(part,area)	2043
(part,both)	1269
(part,century)	1329
(part,city)	2127
(part,county)	1596
(part,december)	691
(part,early)	1227
(part,film)	863
(part,first)	3233
(part,high)	972
(part,history)	1549
(part,including)	1170
(part,january)	813
(part,john)	980
(part,july)	756
(part,june)	718
(part,known)	1521
(part,life)	1108
(part,made)	1400
(part,march)	881
(part,national)	1457
(part,news)	774
(part,north)	1498
(part,november)	714
(part,october)	713
(part,org)	907
(part,part)	5414
(part,people)	1211
(part,population)	823
(part,press)	694
(part,school)	921
(part,september)	766
(part,south)	1462
(part,state)	1614
(part,states)	1151
(part,three)	1345
(part,through)	1485
(part,time)	2448
(part,town)	1465
(part,two)	2762
(part,united)	1085
(part,university)	1079
(part,war)	1574
(part,world)	1748
(part,year)	1121
(part,years)	1318
(part,york)	811
(people,age)	1354
(people,american)	4956
(people,april)	1235
(people,area)	1643
(people,both)	1209
(people,century)	1835
(people,city)	3537
(people,county)	1884
(people,december)	966
(people,early)	934
(people,film)	984
(people,first)	2420
(people,high)	1033
(people,history)	1813
(people,including)	1199
(people,january)	964
(people,john)	1227
(people,july)	983
(people,june)	958
(people,known)	1440
(people,life)	1418
(people,made)	1306
(people,march)	1156
(people,national)	1694
(people,news)	1084
(people,north)	1085
(people,november)	900
(people,october)	986
(people,org)	1128
(people,part)	1211
(people,people)	15270
(people,population)	4783
(people,press)	910
(people,school)	1124
(people,september)	1017
(people,south)	1198
(people,state)	1729
(people,states)	1946
(people,three)	1090
(people,through)	1261
(people,time)	2184
(people,town)	1815
(people,two)	2200
(people,united)	2035
(people,university)	2059
(people,war)	1761
(people,world)	2281
(people,year)	1119
(people,years)	1625
(people,york)	1187
(population,age)	6415
(population,american)	2700
(population,april)	434
(population,area)	1986
(population,both)	379
(population,century)	701
(population,city)	5453
(population,county)	3273
(population,december)	343
(population,early)	374
(population,film)	34
(population,first)	775
(population,high)	440
(population,history)	777
(population,including)	1790
(population,january)	421
(population,john)	196
(population,july)	440
(population,june)	324
(population,known)	448
(population,life)	255
(population,made)	1573
(population,march)	402
(population,national)	687
(population,news)	201
(population,north)	747
(population,november)	248
(population,october)	217
(population,org)	588
(population,part)	823
(population,people)	4783
(population,population)	7254
(population,press)	191
(population,school)	367
(population,september)	241
(population,south)	890
(population,state)	1240
(population,states)	2041
(population,three)	373
(population,through)	369
(population,time)	589
(population,town)	2711
(population,two)	2107
(population,united)	1866
(population,university)	418
(population,war)	634
(population,world)	850
(population,year)	532
(population,years)	2948
(population,york)	230
(press,age)	400
(press,american)	1576
(press,april)	853
(press,area)	285
(press,both)	649
(press,century)	991
(press,city)	878
(press,county)	237
(press,december)	716
(press,early)	822
(press,film)	571
(press,first)	1711
(press,high)	502
(press,history)	2899
(press,including)	594
(press,january)	727
(press,john)	2063
(press,july)	811
(press,june)	795
(press,known)	689
(press,life)	1266
(press,made)	650
(press,march)	842
(press,national)	1049
(press,news)	1183
(press,north)	666
(press,november)	878
(press,october)	800
(press,org)	1209
(press,part)	694
(press,people)	910
(press,population)	191
(press,press)	6190
(press,school)	399
(press,september)	796
(press,south)	512
(press,state)	1109
(press,states)	770
(press,three)	651
(press,through)	688
