(news,september)	1161
(news,south)	373
(news,state)	424
(news,states)	254
(news,three)	348
(news,through)	272
(news,time)	714
(news,town)	178
(news,two)	635
(news,united)	419
(news,university)	498
(news,war)	354
(news,world)	1688
(news,year)	540
(news,years)	546
(news,york)	551
(north,age)	153
(north,american)	1236
(north,april)	290
(north,area)	1061
(north,both)	381
(north,century)	406
(north,city)	1374
(north,county)	1756
(north,december)	277
(north,early)	312
(north,film)	179
(north,first)	918
(north,high)	412
(north,history)	646
(north,including)	415
(north,january)	288
(north,john)	468
(north,july)	294
(north,june)	303
(north,known)	565
(north,life)	209
(north,made)	347
(north,march)	330
(north,national)	509
(north,news)	351
(north,north)	4502
(north,november)	271
(north,october)	293
(north,org)	331
(north,part)	744
(north,people)	502
(north,population)	337
(north,press)	327
(north,school)	417
(north,september)	305
(north,south)	3608
(north,state)	983
(north,states)	503
(north,three)	473
(north,through)	646
(north,time)	493
(north,town)	1014
(north,two)	891
(north,united)	613
(north,university)	778
(north,war)	526
(north,world)	489
(north,year)	377
(north,years)	385
(north,york)	421
(november,age)	140
(november,american)	595
(november,april)	812
(november,area)	181
(november,both)	330
(november,century)	144
(november,city)	577
(november,county)	287
(november,december)	1094
(november,early)	309
(november,film)	304
(november,first)	1150
(november,high)	260
(november,history)	486
(november,including)	271
(november,january)	892
(november,john)	516
(november,july)	677
(november,june)	719
(november,known)	315
(november,life)	319
(november,made)	361
(november,march)	780
(november,national)	507
(november,news)	1037
(november,north)	271
(november,november)	3860
(november,october)	1295
(november,org)	806
(november,part)	350
(november,people)	411
(november,population)	140
(november,press)	439
(november,school)	269
(november,september)	806
(november,south)	311
(november,state)	454
(november,states)	294
(november,three)	356
(november,through)	299
(november,time)	650
(november,town)	194
(november,two)	687
(november,united)	438
(november,university)	471
(november,war)	453
(november,world)	605
(november,year)	545
(november,years)	410
(november,york)	574
(october,age)	188
(october,american)	672
(october,april)	949
(october,area)	193
(october,both)	334
(october,century)	152
(october,city)	589
(october,county)	191
(october,december)	928
(october,early)	347
(october,film)	374
(october,first)	1244
(october,high)	260
(october,history)	453
(october,including)	306
(october,january)	837
(october,john)	517
(october,july)	806
(october,june)	817
(october,known)	364
(october,life)	355
(october,made)	398
(october,march)	850
(october,national)	516
(october,news)	1147
(october,north)	293
(october,november)	1295
(october,october)	3782
(october,org)	906
(october,part)	355
(october,people)	468
(october,population)	106
(october,press)	404
(october,school)	229
(october,september)	1300
(october,south)	304
(october,state)	434
(october,states)	318
(october,three)	377
(october,through)	375
(october,time)	708
(october,town)	218
(october,two)	743
(october,united)	504
(october,university)	462
(october,war)	555
(october,world)	733
(october,year)	593
(october,years)	457
(october,york)	583
(org,age)	182
(org,american)	837
(org,april)	1064
(org,area)	294
(org,both)	377
(org,century)	261
(org,city)	634
(org,county)	503
(org,december)	843
(org,early)	359
(org,film)	337
(org,first)	763
(org,high)	449
(org,history)	1254
(org,including)	439
(org,january)	878
(org,john)	492
(org,july)	908
(org,june)	928
(org,known)	476
(org,life)	415
(org,made)	297
(org,march)	1004
(org,national)	770
(org,news)	1106
(org,north)	331
(org,november)	806
(org,october)	906
(org,org)	5924
(org,part)	402
(org,people)	548
(org,population)	252
(org,press)	587
(org,school)	426
(org,september)	935
(org,south)	365
(org,state)	618
(org,states)	481
(org,three)	311
(org,through)	404
(org,time)	566
(org,town)	226
(org,two)	573
(org,united)	566
(org,university)	652
(org,war)	362
(org,world)	1092
(org,year)	445
(org,years)	381
(org,york)	394
(part,age)	227
(part,american)	445
(part,april)	441
(part,area)	1145
(part,both)	644
(part,century)	703
(part,city)	1059
(part,county)	867
(part,december)	328
(part,early)	612
(part,film)	436
(part,first)	1603
(part,high)	445
(part,history)	738
(part,including)	598
(part,january)	379
(part,john)	457
(part,july)	379
(part,june)	350
(part,known)	801
(part,life)	563
(part,made)	742
(part,march)	425
(part,national)	838
(part,news)	353
(part,north)	744
(part,november)	350
(part,october)	355
(part,org)	402
(part,part)	2910
(part,people)	603
(part,population)	394
(part,press)	309
(part,school)	459
(part,september)	366
(part,south)	767
(part,state)	844
(part,states)	459
(part,three)	668
(part,through)	729
(part,time)	1329
(part,town)	841
(part,two)	1385
(part,united)	416
(part,university)	474
(part,war)	797
(part,world)	835
(part,year)	548
(part,years)	634
(part,york)	373
(people,age)	651
(people,american)	2153
(people,april)	592
(people,area)	1034
(people,both)	609
(people,century)	1012
(people,city)	1887
(people,county)	1129
(people,december)	464
(people,early)	456
(people,film)	445
(people,first)	1137
(people,high)	490
(people,history)	930
(people,including)	672
(people,january)	445
(people,john)	593
(people,july)	486
(people,june)	435
(people,known)	765
(people,life)	727
(people,made)	646
(people,march)	550
(people,national)	833
(people,news)	517
(people,north)	502
(people,november)	411
(people,october)	468
(people,org)	548
(people,part)	603
(people,people)	8212
(people,population)	2857
(people,press)	391
(people,school)	565
(people,september)	503
(people,south)	603
(people,state)	876
(people,states)	736
(people,three)	554
(people,through)	669
(people,time)	1135
(people,town)	1028
(people,two)	1105
(people,united)	845
(people,university)	955
(people,war)	818
(people,world)	1129
(people,year)	537
(people,years)	780
(people,york)	573
(population,age)	3679
(population,american)	522
(population,april)	207
(population,area)	1019
(population,both)	186
(population,century)	356
(population,city)	3128
(population,county)	1665
(population,december)	190
(population,early)	164
(population,film)	13
(population,first)	339
(population,high)	225
(population,history)	429
(population,including)	1549
(population,january)	200
(population,john)	88
(population,july)	204
(population,june)	151
(population,known)	209
(population,life)	146
(population,made)	212
(population,march)	205
(population,national)	327
(population,news)	94
(population,north)	337
(population,november)	140
(population,october)	106
(population,org)	252
(population,part)	394
(population,people)	2857
(population,population)	3938
(population,press)	84
(population,school)	159
(population,september)	107
(population,south)	425
(population,state)	682
(population,states)	1120
(population,three)	176
(population,through)	194
(population,time)	323
(population,town)	1512
(population,two)	1628
(population,united)	500
(population,university)	168
(population,war)	274
(population,world)	424
(population,year)	299
(population,years)	406
(population,york)	97
(press,age)	161
(press,american)	669
(press,april)	428
(press,area)	121
(press,both)	296
(press,century)	399
(press,city)	378
(press,county)	103
(press,december)	359
(press,early)	370
(press,film)	225
(press,first)	802
(press,high)	204
(press,history)	1267
(press,including)	282
(press,january)	334
(press,john)	923
(press,july)	375
(press,june)	389
(press,known)	314
(press,life)	558
(press,made)	301
(press,march)	419
(press,national)	454
(press,news)	635
(press,north)	327
(press,november)	439
(press,october)	404
(press,org)	587
(press,part)	309
(press,people)	391
(press,population)	84
(press,press)	2134
(press,school)	169
(press,september)	412
(press,south)	233
(press,state)	409
(press,states)	223
(press,three)	274
(press,through)	306
(press,time)	581
(press,town)	108
(press,two)	501
(press,united)	375
(press,university)	8463
(press,war)	541
(press,world)	785
(press,year)	251
(press,years)	373
(press,york)	1478
(school,age)	419
(school,american)	441
(school,april)	355
(school,area)	468
(school,both)	366
(school,century)	279
(school,city)	949
(school,county)	954
(school,december)	233
(school,early)	351
(school,film)	212
(school,first)	1043
(school,high)	5824
(school,history)	519
(school,including)	347
(school,january)	249
(school,john)	471
(school,july)	230
(school,june)	284
(school,known)	429
(school,life)	425
(school,made)	254
(school,march)	229
(school,national)	603
(school,news)	302
(school,north)	417
(school,november)	269
(school,october)	229
(school,org)	426
(school,part)	459
(school,people)	565
(school,population)	159
(school,press)	169
(school,school)	11372
(school,september)	293
(school,south)	425
(school,state)	768
(school,states)	278
(school,three)	432
(school,through)	476
(school,time)	588
(school,town)	455
(school,two)	785
(school,united)	390
(school,university)	2274
(school,war)	230
(school,world)	349
(school,year)	825
(school,years)	647
(school,york)	368
(september,age)	119
(september,american)	686
(september,april)	897
(september,area)	243
(september,both)	342
(september,century)	172
(september,city)	685
(september,county)	218
(september,december)	777
(september,early)	360
(september,film)	356
(september,first)	1276
(september,high)	275
(september,history)	534
(september,including)	351
