(known,september)	1527
(known,south)	2058
(known,state)	2492
(known,states)	2284
(known,three)	2882
(known,through)	3014
(known,time)	5016
(known,town)	1941
(known,two)	5868
(known,united)	2127
(known,university)	2712
(known,war)	2558
(known,world)	3566
(known,year)	2358
(known,years)	3251
(known,york)	1686
(life,age)	1446
(life,american)	2656
(life,april)	1680
(life,area)	769
(life,both)	2250
(life,century)	1847
(life,city)	1827
(life,county)	597
(life,december)	1522
(life,early)	3201
(life,film)	2726
(life,first)	5610
(life,high)	1574
(life,history)	2619
(life,including)	1935
(life,january)	1611
(life,john)	3033
(life,july)	1550
(life,june)	1548
(life,known)	2622
(life,life)	11936
(life,made)	2330
(life,march)	1724
(life,national)	1614
(life,news)	2007
(life,north)	888
(life,november)	1475
(life,october)	1634
(life,org)	1857
(life,part)	2109
(life,people)	2816
(life,population)	512
(life,press)	2567
(life,school)	1924
(life,september)	1577
(life,south)	850
(life,state)	1598
(life,states)	1518
(life,three)	2211
(life,through)	2422
(life,time)	4810
(life,town)	731
(life,two)	4172
(life,united)	1461
(life,university)	3254
(life,war)	2084
(life,world)	3644
(life,year)	2370
(life,years)	3744
(life,york)	2694
(made,age)	4312
(made,american)	3288
(made,april)	1824
(made,area)	1433
(made,both)	2810
(made,century)	2354
(made,city)	2755
(made,county)	956
(made,december)	1499
(made,early)	2574
(made,film)	2823
(made,first)	7808
(made,high)	2336
(made,history)	2509
(made,including)	2371
(made,january)	1714
(made,john)	2173
(made,july)	1676
(made,june)	1627
(made,known)	3132
(made,life)	2330
(made,made)	7514
(made,march)	1836
(made,national)	1773
(made,news)	1835
(made,north)	1487
(made,november)	1547
(made,october)	1728
(made,org)	1606
(made,part)	2701
(made,people)	2760
(made,population)	3454
(made,press)	1444
(made,school)	1101
(made,september)	1646
(made,south)	1571
(made,state)	2113
(made,states)	1956
(made,three)	2849
(made,through)	2778
(made,time)	5536
(made,town)	1394
(made,two)	6883
(made,united)	2014
(made,university)	1710
(made,war)	2823
(made,world)	3304
(made,year)	2814
(made,years)	4733
(made,york)	1792
(march,age)	634
(march,american)	2790
(march,april)	5185
(march,area)	1098
(march,both)	1599
(march,century)	1068
(march,city)	2616
(march,county)	1353
(march,december)	3674
(march,early)	1637
(march,film)	1484
(march,first)	5066
(march,high)	1433
(march,history)	2345
(march,including)	1612
(march,january)	4114
(march,john)	2507
(march,july)	3388
(march,june)	3572
(march,known)	1670
(march,life)	1724
(march,made)	1836
(march,march)	14936
(march,national)	2325
(march,news)	4322
(march,north)	1408
(march,november)	3041
(march,october)	3411
(march,org)	3147
(march,part)	1835
(march,people)	2438
(march,population)	775
(march,press)	1692
